"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"06/24/1990","28","","Jersey City Firehouse","34-017-1003","AQS"
"06/26/1990","40","","Jersey City Firehouse","34-017-1003","AQS"
"06/28/1990","68","","MADISON AVE","36-061-0077","AQS"
"06/30/1990","39","","Jersey City Firehouse","34-017-1003","AQS"
"07/04/1990","57","","MADISON AVE","36-061-0077","AQS"
"07/06/1990","32","","Jersey City Firehouse","34-017-1003","AQS"
"07/10/1990","51","","MADISON AVE","36-061-0077","AQS"
"07/12/1990","26","","Jersey City Firehouse","34-017-1003","AQS"
"07/14/1990","19","","Jersey City Firehouse","34-017-1003","AQS"
"07/16/1990","63","","MADISON AVE","36-061-0077","AQS"
"07/18/1990","63","","Jersey City Firehouse","34-017-1003","AQS"
"07/20/1990","70","","Jersey City Firehouse","34-017-1003","AQS"
"07/22/1990","57","","","34-013-0011","AQS"
"07/24/1990","28","","Jersey City Firehouse","34-017-1003","AQS"
"07/26/1990","30","","Jersey City Firehouse","34-017-1003","AQS"
"07/28/1990","42","","","36-103-0001","AQS"
"07/30/1990","36","","Jersey City Firehouse","34-017-1003","AQS"
"08/01/1990","16","","Jersey City Firehouse","34-017-1003","AQS"
"08/03/1990","46","","FORT LEE","34-003-0004","AQS"
"08/05/1990","29","","Jersey City Firehouse","34-017-1003","AQS"
"08/07/1990","21","","Jersey City Firehouse","34-017-1003","AQS"
"08/09/1990","52","","","36-103-0001","AQS"
"08/11/1990","22","","Jersey City Firehouse","34-017-1003","AQS"
"08/13/1990","52","","Jersey City Firehouse","34-017-1003","AQS"
"08/15/1990","76","","PS 59","36-061-0056","AQS"
"08/17/1990","67","","Jersey City Firehouse","34-017-1003","AQS"
"08/19/1990","25","","Jersey City Firehouse","34-017-1003","AQS"
"08/21/1990","33","","","34-013-0011","AQS"
"08/23/1990","28","","Jersey City Firehouse","34-017-1003","AQS"
"08/25/1990","17","","Jersey City Firehouse","34-017-1003","AQS"
"08/27/1990","55","","FORT LEE","34-003-0004","AQS"
"08/29/1990","28","","Jersey City Firehouse","34-017-1003","AQS"
"08/31/1990","33","","Jersey City Firehouse","34-017-1003","AQS"
"09/02/1990","53","","","34-013-0011","AQS"
"09/04/1990","27","","Jersey City Firehouse","34-017-1003","AQS"
"09/06/1990","57","","Jersey City Firehouse","34-017-1003","AQS"
"09/08/1990","38","","","36-103-0001","AQS"
"09/10/1990","31","","Jersey City Firehouse","34-017-1003","AQS"
"09/12/1990","36","","Jersey City Firehouse","34-017-1003","AQS"
"09/14/1990","58","","PS 59","36-061-0056","AQS"
"09/16/1990","18","","Jersey City Firehouse","34-017-1003","AQS"
"09/20/1990","74","","MADISON AVE","36-061-0077","AQS"
"09/22/1990","20","","Jersey City Firehouse","34-017-1003","AQS"
"09/24/1990","15","","Jersey City Firehouse","34-017-1003","AQS"
"09/26/1990","61","","MADISON AVE","36-061-0077","AQS"
"09/28/1990","51","","Jersey City Firehouse","34-017-1003","AQS"
"09/30/1990","23","","Jersey City Firehouse","34-017-1003","AQS"
"10/02/1990","46","","MADISON AVE","36-061-0077","AQS"
"10/04/1990","32","","Jersey City Firehouse","34-017-1003","AQS"
"10/06/1990","29","","Jersey City Firehouse","34-017-1003","AQS"
"10/08/1990","57","","FORT LEE","34-003-0004","AQS"
"10/10/1990","22","","Jersey City Firehouse","34-017-1003","AQS"
"10/12/1990","19","","Jersey City Firehouse","34-017-1003","AQS"
"10/14/1990","48","","Elizabeth Lab","34-039-0004","AQS"
"10/16/1990","22","","Jersey City Firehouse","34-017-1003","AQS"
"10/18/1990","20","","Jersey City Firehouse","34-017-1003","AQS"
"10/20/1990","26","","MADISON AVE","36-061-0077","AQS"
"10/22/1990","33","","Jersey City Firehouse","34-017-1003","AQS"
"10/26/1990","26","","","34-013-0011","AQS"
"10/27/1990","14","","PS 59","36-061-0056","AQS"
"10/28/1990","21","","Jersey City Firehouse","34-017-1003","AQS"
"10/30/1990","26","","Jersey City Firehouse","34-017-1003","AQS"
"11/01/1990","65","","FORT LEE","34-003-0004","AQS"
"11/03/1990","51","","Jersey City Firehouse","34-017-1003","AQS"
"11/05/1990","44","","Jersey City Firehouse","34-017-1003","AQS"
"11/07/1990","55","","MADISON AVE","36-061-0077","AQS"
"11/09/1990","33","","Jersey City Firehouse","34-017-1003","AQS"
"11/11/1990","10","","Jersey City Firehouse","34-017-1003","AQS"
"11/13/1990","33","","FORT LEE","34-003-0004","AQS"
"11/15/1990","44","","Jersey City Firehouse","34-017-1003","AQS"
"11/17/1990","22","","Jersey City Firehouse","34-017-1003","AQS"
"11/19/1990","37","","MADISON AVE","36-061-0077","AQS"
"11/21/1990","40","","Jersey City Firehouse","34-017-1003","AQS"
"11/23/1990","42","","Jersey City Firehouse","34-017-1003","AQS"
"11/25/1990","27","","FORT LEE","34-003-0004","AQS"
"11/27/1990","47","","Jersey City Firehouse","34-017-1003","AQS"
"11/29/1990","18","","Jersey City Firehouse","34-017-1003","AQS"
"12/01/1990","45","","MADISON AVE","36-061-0077","AQS"
"12/03/1990","24","","Jersey City Firehouse","34-017-1003","AQS"
"12/05/1990","10","","Jersey City Firehouse","34-017-1003","AQS"
"12/07/1990","58","","FORT LEE","34-003-0004","AQS"
"12/09/1990","23","","Jersey City Firehouse","34-017-1003","AQS"
"12/11/1990","18","","Jersey City Firehouse","34-017-1003","AQS"
"12/13/1990","57","","MADISON AVE","36-061-0077","AQS"
"12/15/1990","49","","Jersey City Firehouse","34-017-1003","AQS"
"12/17/1990","27","","Jersey City Firehouse","34-017-1003","AQS"
"12/19/1990","24","","FORT LEE","34-003-0004","AQS"
"12/21/1990","25","","Jersey City Firehouse","34-017-1003","AQS"
"12/23/1990","17","","Jersey City Firehouse","34-017-1003","AQS"
"12/25/1990","19","","","34-013-0013","AQS"
"12/27/1990","31","","Jersey City Firehouse","34-017-1003","AQS"
"12/29/1990","42","","Jersey City Firehouse","34-017-1003","AQS"
"12/31/1990","14","","","34-013-0013","AQS"
"01/02/1991","55","","Jersey City Firehouse","34-017-1003","AQS"
"01/04/1991","32","","Jersey City Firehouse","34-017-1003","AQS"
"01/06/1991","34","","FORT LEE","34-003-0004","AQS"
"01/08/1991","28","","Jersey City Firehouse","34-017-1003","AQS"
"01/10/1991","21","","Jersey City Firehouse","34-017-1003","AQS"
"01/12/1991","56","","","36-103-0001","AQS"
"01/14/1991","48","","Jersey City Firehouse","34-017-1003","AQS"
"01/16/1991","44","","Jersey City Firehouse","34-017-1003","AQS"
"01/18/1991","45","","MADISON AVE","36-061-0077","AQS"
"01/20/1991","26","","Jersey City Firehouse","34-017-1003","AQS"
"01/22/1991","18","","Jersey City Firehouse","34-017-1003","AQS"
"01/24/1991","48","","MADISON AVE","36-061-0077","AQS"
"01/26/1991","38","","Jersey City Firehouse","34-017-1003","AQS"
"01/28/1991","35","","Jersey City Firehouse","34-017-1003","AQS"
"01/30/1991","69","","FORT LEE","34-003-0004","AQS"
"02/01/1991","25","","Jersey City Firehouse","34-017-1003","AQS"
"02/05/1991","54","","FORT LEE","34-003-0004","AQS"
"02/07/1991","32","","Jersey City Firehouse","34-017-1003","AQS"
"02/09/1991","33","","Jersey City Firehouse","34-017-1003","AQS"
"02/11/1991","31","","","34-039-1001","AQS"
"02/13/1991","47","","Jersey City Firehouse","34-017-1003","AQS"
"02/15/1991","24","","Jersey City Firehouse","34-017-1003","AQS"
"02/17/1991","41","","","34-013-0011","AQS"
"02/19/1991","62","","Jersey City Firehouse","34-017-1003","AQS"
"02/21/1991","33","","Jersey City Firehouse","34-017-1003","AQS"
"02/23/1991","24","","","36-103-0001","AQS"
"02/25/1991","53","","Jersey City Firehouse","34-017-1003","AQS"
"02/27/1991","26","","Jersey City Firehouse","34-017-1003","AQS"
"03/01/1991","63","","FORT LEE","34-003-0004","AQS"
"03/03/1991","31","","Jersey City Firehouse","34-017-1003","AQS"
"03/05/1991","18","","Jersey City Firehouse","34-017-1003","AQS"
"03/07/1991","41","","MADISON AVE","36-061-0077","AQS"
"03/09/1991","16","","Jersey City Firehouse","34-017-1003","AQS"
"03/11/1991","15","","Jersey City Firehouse","34-017-1003","AQS"
"03/13/1991","45","","MADISON AVE","36-061-0077","AQS"
"03/15/1991","15","","Jersey City Firehouse","34-017-1003","AQS"
"03/17/1991","23","","Jersey City Firehouse","34-017-1003","AQS"
"03/19/1991","36","","MADISON AVE","36-061-0077","AQS"
"03/21/1991","28","","Jersey City Firehouse","34-017-1003","AQS"
"03/23/1991","18","","Jersey City Firehouse","34-017-1003","AQS"
"03/25/1991","42","","MADISON AVE","36-061-0077","AQS"
"03/27/1991","40","","Jersey City Firehouse","34-017-1003","AQS"
"03/29/1991","25","","Jersey City Firehouse","34-017-1003","AQS"
"03/31/1991","28","","","36-103-0001","AQS"
"04/02/1991","28","","Jersey City Firehouse","34-017-1003","AQS"
"04/04/1991","45","","Jersey City Firehouse","34-017-1003","AQS"
"04/06/1991","55","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"04/08/1991","58","","Jersey City Firehouse","34-017-1003","AQS"
"04/10/1991","31","","Jersey City Firehouse","34-017-1003","AQS"
"04/12/1991","56","","","36-103-0001","AQS"
"04/14/1991","19","","Jersey City Firehouse","34-017-1003","AQS"
"04/16/1991","23","","Jersey City Firehouse","34-017-1003","AQS"
"04/18/1991","44","","MADISON AVE","36-061-0077","AQS"
"04/20/1991","30","","Jersey City Firehouse","34-017-1003","AQS"
"04/22/1991","15","","Jersey City Firehouse","34-017-1003","AQS"
"04/24/1991","57","","FORT LEE","34-003-0004","AQS"
"04/26/1991","52","","Jersey City Firehouse","34-017-1003","AQS"
"04/28/1991","27","","Jersey City Firehouse","34-017-1003","AQS"
"04/30/1991","63","","","34-013-0013","AQS"
"05/02/1991","34","","Jersey City Firehouse","34-017-1003","AQS"
"05/04/1991","15","","Jersey City Firehouse","34-017-1003","AQS"
"05/06/1991","47","","MADISON AVE","36-061-0077","AQS"
"05/08/1991","34","","Jersey City Firehouse","34-017-1003","AQS"
"05/12/1991","43","","FORT LEE","34-003-0004","AQS"
"05/14/1991","56","","Jersey City Firehouse","34-017-1003","AQS"
"05/16/1991","53","","Jersey City Firehouse","34-017-1003","AQS"
"05/18/1991","27","","FORT LEE","34-003-0004","AQS"
"05/24/1991","56","","FORT LEE","34-003-0004","AQS"
"05/26/1991","33","","Jersey City Firehouse","34-017-1003","AQS"
"05/30/1991","65","","FORT LEE","34-003-0004","AQS"
"06/01/1991","31","","Jersey City Firehouse","34-017-1003","AQS"
"06/05/1991","56","","","34-031-0002","AQS"
"06/07/1991","25","","Jersey City Firehouse","34-017-1003","AQS"
"06/09/1991","27","","Jersey City Firehouse","34-017-1003","AQS"
"06/11/1991","69","","FORT LEE","34-003-0004","AQS"
"06/15/1991","51","","Jersey City Firehouse","34-017-1003","AQS"
"06/17/1991","67","","PS 59","36-061-0056","AQS"
"06/19/1991","32","","Jersey City Firehouse","34-017-1003","AQS"
"06/21/1991","29","","Jersey City Firehouse","34-017-1003","AQS"
"06/23/1991","43","","","36-061-0069","AQS"
"06/25/1991","42","","Jersey City Firehouse","34-017-1003","AQS"
"06/27/1991","40","","Jersey City Firehouse","34-017-1003","AQS"
"06/29/1991","59","","","36-061-0069","AQS"
"07/01/1991","21","","Jersey City Firehouse","34-017-1003","AQS"
"07/03/1991","31","","Jersey City Firehouse","34-017-1003","AQS"
"07/05/1991","86","","","36-061-0069","AQS"
"07/07/1991","38","","Jersey City Firehouse","34-017-1003","AQS"
"07/11/1991","43","","MADISON AVE","36-061-0077","AQS"
"07/13/1991","36","","Jersey City Firehouse","34-017-1003","AQS"
"07/15/1991","21","","Jersey City Firehouse","34-017-1003","AQS"
"07/17/1991","62","","MADISON AVE","36-061-0077","AQS"
"07/19/1991","57","","Jersey City Firehouse","34-017-1003","AQS"
"07/21/1991","61","","Jersey City Firehouse","34-017-1003","AQS"
"07/23/1991","83","","MADISON AVE","36-061-0077","AQS"
"07/25/1991","44","","Jersey City Firehouse","34-017-1003","AQS"
"07/27/1991","21","","Jersey City Firehouse","34-017-1003","AQS"
"07/29/1991","45","","FORT LEE","34-003-0004","AQS"
"07/31/1991","28","","Jersey City Firehouse","34-017-1003","AQS"
"08/02/1991","46","","Jersey City Firehouse","34-017-1003","AQS"
"08/04/1991","38","","","34-023-4001","AQS"
"08/06/1991","17","","Jersey City Firehouse","34-017-1003","AQS"
"08/08/1991","38","","Jersey City Firehouse","34-017-1003","AQS"
"08/10/1991","73","","","36-061-0069","AQS"
"08/12/1991","16","","Jersey City Firehouse","34-017-1003","AQS"
"08/14/1991","47","","Jersey City Firehouse","34-017-1003","AQS"
"08/16/1991","56","","MADISON AVE","36-061-0077","AQS"
"08/18/1991","41","","Jersey City Firehouse","34-017-1003","AQS"
"08/20/1991","26","","Jersey City Firehouse","34-017-1003","AQS"
"08/22/1991","51","","MADISON AVE","36-061-0077","AQS"
"08/24/1991","40","","Jersey City Firehouse","34-017-1003","AQS"
"08/26/1991","66","","Jersey City Firehouse","34-017-1003","AQS"
"08/28/1991","48","","GREENPOINT","36-047-0011","AQS"
"08/30/1991","73","","Jersey City Firehouse","34-017-1003","AQS"
"09/01/1991","10","","Jersey City Firehouse","34-017-1003","AQS"
"09/03/1991","30","","FORT LEE","34-003-0004","AQS"
"09/05/1991","29","","Jersey City Firehouse","34-017-1003","AQS"
"09/07/1991","26","","Jersey City Firehouse","34-017-1003","AQS"
"09/09/1991","58","","MADISON AVE","36-061-0077","AQS"
"09/11/1991","31","","Jersey City Firehouse","34-017-1003","AQS"
"09/13/1991","32","","Jersey City Firehouse","34-017-1003","AQS"
"09/15/1991","64","","","36-061-0069","AQS"
"09/17/1991","58","","Jersey City Firehouse","34-017-1003","AQS"
"09/19/1991","19","","Jersey City Firehouse","34-017-1003","AQS"
"09/21/1991","24","","","34-039-1001","AQS"
"09/23/1991","36","","Jersey City Firehouse","34-017-1003","AQS"
"09/25/1991","17","","Jersey City Firehouse","34-017-1003","AQS"
"09/27/1991","92","","","36-061-0010","AQS"
"09/29/1991","29","","Jersey City Firehouse","34-017-1003","AQS"
"10/01/1991","31","","Jersey City Firehouse","34-017-1003","AQS"
"10/03/1991","58","","MADISON AVE","36-061-0077","AQS"
"10/05/1991","20","","Jersey City Firehouse","34-017-1003","AQS"
"10/07/1991","25","","","34-023-1006","AQS"
"10/09/1991","50","","MADISON AVE","36-061-0077","AQS"
"10/11/1991","31","","Jersey City Firehouse","34-017-1003","AQS"
"10/13/1991","16","","Jersey City Firehouse","34-017-1003","AQS"
"10/15/1991","48","","FORT LEE","34-003-0004","AQS"
"10/17/1991","16","","Jersey City Firehouse","34-017-1003","AQS"
"10/19/1991","37","","Jersey City Firehouse","34-017-1003","AQS"
"10/21/1991","59","","MT NINHAM","36-079-0005","AQS"
"10/23/1991","69","","Jersey City Firehouse","34-017-1003","AQS"
"10/25/1991","44","","Jersey City Firehouse","34-017-1003","AQS"
"10/27/1991","46","","FORT LEE","34-003-0004","AQS"
"10/31/1991","15","","Jersey City Firehouse","34-017-1003","AQS"
"11/02/1991","44","","MADISON AVE","36-061-0077","AQS"
"11/06/1991","51","","Jersey City Firehouse","34-017-1003","AQS"
"11/08/1991","39","","MADISON AVE","36-061-0077","AQS"
"11/10/1991","22","","Jersey City Firehouse","34-017-1003","AQS"
"11/12/1991","17","","Jersey City Firehouse","34-017-1003","AQS"
"11/14/1991","54","","MADISON AVE","36-061-0077","AQS"
"11/16/1991","39","","Jersey City Firehouse","34-017-1003","AQS"
"11/18/1991","37","","Jersey City Firehouse","34-017-1003","AQS"
"11/20/1991","55","","MADISON AVE","36-061-0077","AQS"
"11/22/1991","33","","Jersey City Firehouse","34-017-1003","AQS"
"11/24/1991","18","","Jersey City Firehouse","34-017-1003","AQS"
"11/26/1991","36","","MADISON AVE","36-061-0077","AQS"
"11/28/1991","34","","Jersey City Firehouse","34-017-1003","AQS"
"11/30/1991","37","","Jersey City Firehouse","34-017-1003","AQS"
"12/02/1991","32","","MADISON AVE","36-061-0077","AQS"
"12/08/1991","52","","FORT LEE","34-003-0004","AQS"
"12/12/1991","43","","Jersey City Firehouse","34-017-1003","AQS"
"12/14/1991","41","","MADISON AVE","36-061-0077","AQS"
"12/16/1991","16","","Jersey City Firehouse","34-017-1003","AQS"
"12/18/1991","19","","Jersey City Firehouse","34-017-1003","AQS"
"12/20/1991","43","","MADISON AVE","36-061-0077","AQS"
"12/22/1991","19","","Jersey City Firehouse","34-017-1003","AQS"
"12/24/1991","9","","Jersey City Firehouse","34-017-1003","AQS"
"12/26/1991","41","","MADISON AVE","36-061-0077","AQS"
"12/28/1991","36","","Jersey City Firehouse","34-017-1003","AQS"
"12/30/1991","13","","Jersey City Firehouse","34-017-1003","AQS"
"01/01/1992","51","","","34-013-0013","AQS"
"01/03/1992","29","","Jersey City Firehouse","34-017-1003","AQS"
"01/05/1992","7","","Jersey City Firehouse","34-017-1003","AQS"
"01/07/1992","31","","FORT LEE","34-003-0004","AQS"
"01/09/1992","44","","Jersey City Firehouse","34-017-1003","AQS"
"01/11/1992","9","","Jersey City Firehouse","34-017-1003","AQS"
"01/13/1992","54","","MADISON AVE","36-061-0077","AQS"
"01/15/1992","16","","Jersey City Firehouse","34-017-1003","AQS"
"01/17/1992","31","","Jersey City Firehouse","34-017-1003","AQS"
"01/19/1992","56","","","36-103-0001","AQS"
"01/21/1992","31","","Jersey City Firehouse","34-017-1003","AQS"
"01/23/1992","34","","Jersey City Firehouse","34-017-1003","AQS"
"01/25/1992","21","","","36-119-7001","AQS"
"01/27/1992","57","","Jersey City Firehouse","34-017-1003","AQS"
"01/29/1992","61","","Jersey City Firehouse","34-017-1003","AQS"
"01/31/1992","71","","MADISON AVE","36-061-0077","AQS"
"02/02/1992","10","","Jersey City Firehouse","34-017-1003","AQS"
"02/04/1992","29","","Jersey City Firehouse","34-017-1003","AQS"
"02/06/1992","54","","MADISON AVE","36-061-0077","AQS"
"02/08/1992","38","","Jersey City Firehouse","34-017-1003","AQS"
"02/12/1992","34","","","34-023-1006","AQS"
"02/14/1992","41","","Jersey City Firehouse","34-017-1003","AQS"
"02/16/1992","14","","Jersey City Firehouse","34-017-1003","AQS"
"02/18/1992","47","","Elizabeth Lab","34-039-0004","AQS"
"02/20/1992","30","","Jersey City Firehouse","34-017-1003","AQS"
"02/22/1992","26","","Jersey City Firehouse","34-017-1003","AQS"
"02/24/1992","40","","MADISON AVE","36-061-0077","AQS"
"02/26/1992","25","","Jersey City Firehouse","34-017-1003","AQS"
"02/28/1992","23","","Jersey City Firehouse","34-017-1003","AQS"
"03/01/1992","28","","FORT LEE","34-003-0004","AQS"
"03/03/1992","36","","Jersey City Firehouse","34-017-1003","AQS"
"03/05/1992","58","","Jersey City Firehouse","34-017-1003","AQS"
"03/07/1992","59","","MADISON AVE","36-061-0077","AQS"
"03/09/1992","23","","Jersey City Firehouse","34-017-1003","AQS"
"03/11/1992","12","","Jersey City Firehouse","34-017-1003","AQS"
"03/13/1992","34","","","36-103-0001","AQS"
"03/15/1992","16","","Jersey City Firehouse","34-017-1003","AQS"
"03/17/1992","34","","Jersey City Firehouse","34-017-1003","AQS"
"03/19/1992","30","","MADISON AVE","36-061-0077","AQS"
"03/21/1992","21","","Jersey City Firehouse","34-017-1003","AQS"
"03/23/1992","24","","Jersey City Firehouse","34-017-1003","AQS"
"03/25/1992","74","","MADISON AVE","36-061-0077","AQS"
"03/27/1992","19","","Jersey City Firehouse","34-017-1003","AQS"
"03/29/1992","12","","Jersey City Firehouse","34-017-1003","AQS"
"03/31/1992","37","","MADISON AVE","36-061-0077","AQS"
"04/02/1992","21","","Jersey City Firehouse","34-017-1003","AQS"
"04/04/1992","19","","Jersey City Firehouse","34-017-1003","AQS"
"04/06/1992","55","","","36-061-0069","AQS"
"04/08/1992","33","","Jersey City Firehouse","34-017-1003","AQS"
"04/10/1992","47","","Jersey City Firehouse","34-017-1003","AQS"
"04/12/1992","31","","","34-023-1006","AQS"
"04/14/1992","39","","Jersey City Firehouse","34-017-1003","AQS"
"04/16/1992","26","","Jersey City Firehouse","34-017-1003","AQS"
